OBJECT_NAME,OBJECT_ID,NORAD_CAT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,REV_AT_EPOCH,BSTAR,orbital_period_min,altitude_estimated,drag_index,energy_index,orbit_type,orbit_family,anomaly_score,anomaly_flag
STARLINK-34914,2025-176F,65203,2025-10-13 21:32:58.280064,15.39619041,9.859e-05,53.1584,116.1499,87.2865,272.8253,0.00046803,0.0,1062,0.0011729112,93.52963048993624,454.37198642231306,1.1563731520800001e-07,0.0021093247925308665,LEO,LEO,-0.2657079760996575,1
STARLINK-34787,2025-176G,65204,2025-10-13 22:19:38.559360,15.3962437,0.00012903,53.1591,115.6395,83.5357,276.5794,0.00052483,0.0,1063,0.0013128448,93.52930676201235,454.3562369408128,1.69396364544e-07,0.002109310190823353,LEO,LEO,-0.2647366483854552,1
STARLINK-34796,2025-176H,65205,2025-10-13 21:26:17.009088,15.39636446,4.318e-05,53.1581,116.1207,90.0012,270.1042,0.00073276,0.0,1062,0.0018233459,93.52857317330614,454.3205475156128,7.8732075962e-08,0.002109277102583546,LEO,LEO,-0.2594761644402461,1
STARLINK-34763,2025-176J,65206,2025-10-13 22:46:23.689056,15.39664998,9.414e-05,53.1579,115.7573,72.7799,287.3309,0.00065346,0.0,1063,0.0016272549,93.52683875197117,454.23616675536596,1.53189776286e-07,0.0021091988732005245,LEO,LEO,-0.25589926424806253,1
STARLINK-34901,2025-176K,65207,2025-10-13 21:06:13.316256,15.39616456,8.735e-05,53.1579,116.0331,98.9834,261.1269,0.00037015,0.0,1062,0.00093097548,93.52978752521206,454.3796262391779,8.1320708178e-08,0.002109331875605544,LEO,LEO,-0.2670722692011654,1
STARLINK-34841,2025-176L,65208,2025-10-13 21:59:14.064000,15.39630514,0.00011833,53.1595,116.2668,87.5484,272.5656,0.00069613,0.0,1062,0.0017338526,93.52893352696957,454.33807889738273,2.0516677815799998e-07,0.0021092933561661586,LEO,LEO,-0.261705129046309,1
STARLINK-34976,2025-176M,65209,2025-10-13 22:13:00.052320,15.39606248,0.0001295,53.1592,115.61,91.6856,268.4297,0.00127391,0.0,1063,0.0031432518,93.5304076526455,454.4097955972302,4.070511081e-07,0.0021093598465639577,LEO,LEO,-0.24543401911581358,1
STARLINK-34941,2025-176N,65210,2025-10-13 21:52:33.098016,15.39628707,0.00011979,53.1593,116.2365,76.1708,283.943,0.00063109,0.0,1062,0.0015742235,93.52904329809954,454.34341931200834,1.88576233065e-07,0.0021092983073538237,LEO,LEO,-0.2586095546620877,1
STARLINK-34847,2025-176P,65211,2025-10-13 22:12:36.656928,15.39648311,0.00014348,53.1593,116.3203,72.8163,287.2999,0.00062403,0.0,1062,0.0015558692,93.5278524135633,454.2854821344563,2.23236112816e-07,0.002109244593242013,LEO,LEO,-0.255335422876836,1
STARLINK-34897,2025-176Q,65212,2025-10-13 22:05:55.341024,15.39615151,0.00010257,53.1603,116.2933,87.7467,272.3656,0.00039232,0.0,1062,0.0009858936,93.52986680240848,454.38348309875164,1.01123106552e-07,0.0021093354514072796,LEO,LEO,-0.2678917682445316,1
STARLINK-34907,2025-176R,65213,2025-10-13 22:26:19.837248,15.39621016,0.00011801,53.1588,115.666,93.2936,266.8204,0.00050214,0.0,1063,0.0012570357,93.52951051169595,454.3661494393091,1.48342782957e-07,0.002109319380921451,LEO,LEO,-0.2656882090001326,1
STARLINK-34511,2025-176S,65214,2025-10-13 21:39:39.473280,15.39612225,9.118e-05,53.159,116.178,97.2297,262.8811,0.00063167,0.0,1056,0.0015765052,93.53004455391357,454.39213075925636,1.43745744136e-07,0.002109343468908434,LEO,LEO,-0.2633357544856406,1
STARLINK-33913,2025-176T,65215,2025-10-13 21:47:42.725760,15.30200198,5.787e-05,53.1599,116.9201,68.3837,291.7225,0.00014669,0.0,1061,0.00050641631,94.10533352969806,482.35147822707677,2.9306311859700002e-08,0.0021353717685994675,LEO,LEO,-0.26301132228204505,1
STARLINK-34302,2025-176U,65216,2025-10-13 21:59:43.042560,15.39627501,0.00010935,53.1597,116.2669,86.9844,273.1286,0.00032687,0.0,1062,0.00082344228,93.52911655999317,454.346983534776,9.0043413318e-08,0.002109301611808639,LEO,LEO,-0.2683112662448726,1
STARLINK-34871,2025-176V,65217,2025-10-13 21:53:02.105088,15.39624056,0.0001107,53.1587,116.2371,87.5087,272.6044,0.00052962,0.0,1062,0.0013246751,93.52932583693016,454.3571649430214,1.4664153357e-07,0.002109311051193733,LEO,LEO,-0.26535910370843924,1
STARLINK-34833,2025-176W,65218,2025-10-13 23:12:38.970144,15.39620053,0.00010621,53.1585,115.8692,80.2263,279.8862,0.00037948,0.0,1063,0.00095395017,93.52956901243998,454.36899552110845,1.0131904755570001e-07,0.0021093220195922005,LEO,LEO,-0.26666050772876176,1
STARLINK-34960,2025-176X,65219,2025-10-13 21:32:29.272128,15.39629482,0.00010597,53.1584,116.1438,73.777,286.3351,0.00066324,0.0,1062,0.0016531877,93.52899621858501,454.34112887280116,1.7518830056900002e-07,0.0021092961838484014,LEO,LEO,-0.25635870176697806,1
STARLINK-34603,2025-176Y,65220,2025-10-13 21:46:20.859168,15.39616526,8.393e-05,53.1592,116.2076,97.4574,262.6526,0.00033719,0.0,1062,0.00084931953,93.5297832727992,454.37941935797517,7.12833881529e-08,0.002109331683800344,LEO,LEO,-0.2669906060585924,1
STARLINK-34974,2025-176Z,65221,2025-10-13 22:52:35.488992,15.39614266,0.00010313,53.1585,115.7811,91.2757,268.8366,0.00052718,0.0,1063,0.0013190759,93.52992056518136,454.38609867328796,1.36036297567e-07,0.0021093378763814463,LEO,LEO,-0.26461421583224465,1
STARLINK-34999,2025-176AA,65222,2025-10-13 21:25:48.225792,15.39621794,0.00010089,53.1584,116.115,93.3807,266.7314,0.00073301,0.0,1062,0.0018248319,93.52946324946606,454.36385011474704,1.84107290391e-07,0.0021093172491640677,LEO,LEO,-0.2617707566106318,1
STARLINK-34996,2025-176AB,65223,2025-10-13 22:25:50.713536,15.39623694,0.00011859,53.1587,115.6622,90.8582,269.2559,0.00069799,0.0,1063,0.0017388022,93.52934782776862,454.35823480583076,2.06204552898e-07,0.002109312043086354,LEO,LEO,-0.2610223451660994,1
STARLINK-34975,2025-176AC,65224,2025-10-13 22:33:01.077120,15.39612227,0.00010492,53.1592,115.6927,82.6936,277.4189,0.00030393,0.0,1063,0.00076696108,93.5300444324154,454.3921248483384,8.046955651360001e-08,0.00210934346342824,LEO,LEO,-0.2677165337716389,1
STARLINK-34257,2025-176AD,65225,2025-10-13 22:45:54.110016,15.39621346,0.00010536,53.1588,115.7507,81.6304,278.482,0.00045769,0.0,1057,0.0011472836,93.52949046472885,454.3651741471631,1.2087780009599998e-07,0.0021093184767052,LEO,LEO,-0.2658380942329229,1
SHIYAN-28B 02,2025-177A,65226,2025-10-13 21:01:23.819232,14.29124545,0.00031619,10.998,98.8689,66.38,293.676,7.5e-06,0.0,824,0.00012368703,100.76098720983062,801.7956119378823,3.9108602015699996e-08,0.002448103911916389,LEO,LEO,-0.18092144077812328,1
SKYKRAFT-4E,2025-154L,65227,2025-10-13 15:28:26.493312,14.93587718,0.00053108,97.7014,351.0431,19.3086,340.8334,0.00011025,0.0,1047,0.0010489691,96.41214792046114,593.8967957686009,5.57086509628e-07,0.002241344103645081,LEO,LEO,-0.1806173016389917,1
HULIANWANG DIGUI-68,2025-178A,65228,2025-10-13 22:04:00.120576,13.24413593,0.00017027,86.491,96.6888,89.9739,270.159,3.4e-07,0.0,772,4.4489808e-05,108.72736489650329,1175.045537824155,7.57527960816e-09,0.0028505111586943905,LEO,LEO,-0.19853425757759524,1
HULIANWANG DIGUI-69,2025-178B,65229,2025-10-13 23:41:50.755200,13.24417739,0.00015725,86.4924,96.6733,88.713,271.4184,8.2e-07,0.0,772,0.0001557376,108.72702453285397,1175.0297895597414,2.44897376e-08,0.002850493312058215,LEO,LEO,-0.19695770835415072,1
HULIANWANG DIGUI-70,2025-178C,65230,2025-10-13 23:30:57.926304,13.24416204,0.00016761,86.4869,96.6287,86.9514,273.1811,-1.18e-06,0.0,774,-0.00030947155,108.72715054760836,1175.0356201304512,-5.1870526495499997e-08,0.0028504999195125133,LEO,LEO,-0.19426788432473757,1
HULIANWANG DIGUI-71,2025-178D,65231,2025-10-13 23:20:08.036736,13.24416449,0.00016693,86.4922,96.6653,89.9616,270.1709,4.9e-07,0.0,774,8.0112399e-05,108.72713043448466,1175.0346895174334,1.337316276507e-08,0.002850498864901003,LEO,LEO,-0.1983984571568984,1
HULIANWANG DIGUI-72,2025-178E,65232,2025-10-13 23:09:13.973184,13.24415754,0.00016782,86.4902,96.6485,90.4105,269.7221,6.8e-07,0.0,774,0.00012372035,108.72718749009988,1175.0373294204155,2.0762749137e-08,0.0028505018565555874,LEO,LEO,-0.19895198303817607,1
STARLINK-34842,2025-179A,65235,2025-10-13 22:56:48.184800,15.06476158,0.00012605,97.6025,328.391,80.8465,279.2904,7.701e-05,0.0,980,0.000525608,95.58730766185812,554.1151544703571,6.62528884e-08,0.0022031571629153937,LEO,LEO,-0.2400642986341589,1
STARLINK-34938,2025-179B,65236,2025-10-13 22:00:01.999584,15.05634716,0.00018942,97.6052,328.2737,115.4837,196.9729,0.00023613,0.0,589,0.0016358884,95.64072777397357,556.6950365904249,3.0986998072800003e-07,0.0022056203725731383,LEO,LEO,-0.22906361804625786,1
STARLINK-34958,2025-179C,65237,2025-10-13 21:00:56.908224,15.05617713,8.038e-05,97.6074,328.1917,60.9286,299.2021,-4.572e-05,0.0,987,-0.00031315089,95.64180784847076,556.7471929804506,-2.5171068538200003e-08,0.002205670189169513,LEO,LEO,-0.22427166126846815,1
STARLINK-34818,2025-179D,65238,2025-10-13 20:09:06.472800,15.05644541,0.00029577,97.6043,328.2417,87.6977,272.4589,1.936e-05,0.0,945,0.00013839755,95.64010367570549,556.6648990309905,4.09338433635e-08,0.0022055915873600727,LEO,LEO,-0.2412552147467515,1
STARLINK-34964,2025-179E,65239,2025-10-13 13:19:22.589184,15.06482608,9.354e-05,97.6033,327.8469,31.2773,328.851,8.902e-05,0.0,967,0.00060673411,95.58689840513578,554.0953878854298,5.675390864940001e-08,0.002203138297336456,LEO,LEO,-0.21441599533977007,1
STARLINK-34953,2025-179F,65240,2025-10-13 20:45:52.247520,15.064618,8.876e-05,97.6054,328.2057,87.6712,272.4617,1.558e-05,0.0,988,0.00010979727,95.58821869894079,554.1591563142556,9.7456056852e-09,0.0022031991594416798,LEO,LEO,-0.24150382690751737,1
STARLINK-34969,2025-179G,65241,2025-10-13 22:00:01.999584,15.05616627,0.00019405,97.6046,328.2926,89.9313,267.5479,0.00026139,0.0,590,0.0018106703,95.6418768348259,556.7505242988445,3.51360571715e-07,0.0022056733710667455,LEO,LEO,-0.23115936059717446,1
STARLINK-34963,2025-179H,65242,2025-10-13 19:57:08.344512,15.05656875,0.00015993,97.6041,328.2531,98.6421,261.4987,-1.888e-05,0.0,987,-0.00012661247,95.6393202136443,556.6270657384512,-2.02491323271e-08,0.002205555452094905,LEO,LEO,-0.23933550653033114,1
STARLINK-34982,2025-179J,65243,2025-10-13 09:43:03.398016,15.05671897,0.00010031,97.6053,327.7407,99.8642,260.2699,9.787e-05,0.0,981,0.00068119616,95.63836602576902,556.5809879765193,6.83307868096e-08,0.0022055114429202767,LEO,LEO,-0.24040670868587666,1
STARLINK-34990,2025-179K,65244,2025-10-13 20:17:03.922656,15.056382,0.00021183,97.6038,328.2332,90.0042,270.1428,2.969e-05,0.0,978,0.00020992138,95.64050646430199,556.6843496056335,4.4467645925400006e-08,0.002205610165110964,LEO,LEO,-0.2425221014034833,1
STARLINK-34977,2025-179L,65245,2025-10-13 12:42:29.123136,15.05661832,7.356e-05,97.6094,327.8839,86.738,273.3931,0.00011248,0.0,964,0.00078228055,95.63900534605568,556.6118607898243,5.7544557257999993e-08,0.002205540929683369,LEO,LEO,-0.23995806745441378,1
STARLINK-34959,2025-179M,65246,2025-10-13 13:18:22.387392,15.05668043,7.403e-05,97.6027,327.8501,76.8563,283.2746,0.00014174,0.0,968,0.00098411874,95.63861082757934,556.5928094781048,7.28543103222e-08,0.0022055227336586557,LEO,LEO,-0.23258851363762761,1
STARLINK-34923,2025-179N,65247,2025-10-13 21:08:53.977920,15.05649901,0.00013222,97.6051,328.1852,70.3622,289.7748,8.467e-05,0.0,977,0.0005902958,95.63976320415539,556.6484577118126,7.804891067599999e-08,0.002205575883908882,LEO,LEO,-0.23221478770435733,1
STARLINK-34962,2025-179P,65248,2025-10-13 20:29:02.028480,15.05646821,0.00015766,97.6041,328.2218,85.9287,274.212,3.345e-05,0.0,973,0.00023594753,95.63995884795881,556.6579053235973,3.71994875798e-08,0.002205584907513323,LEO,LEO,-0.24199468510363548,1
STARLINK-34925,2025-179Q,65249,2025-10-13 20:01:07.972320,15.05652698,0.0001502,97.6033,328.2491,94.5938,265.546,7.158e-05,0.0,972,0.0004997848,95.63958553740791,556.6398782039523,7.506767696e-08,0.00220556768946932,LEO,LEO,-0.2421083475715891,1
STARLINK-34973,2025-179R,65250,2025-10-13 13:26:21.954048,15.05683965,6.402e-05,97.6003,327.9967,97.2295,262.9005,9.883e-05,0.0,967,0.000687555,95.63759948788456,556.5439717274321,4.4017271099999995e-08,0.002205476088880454,LEO,LEO,-0.23886897169528593,1
STARLINK-34989,2025-179S,65251,2025-10-13 19:53:06.920448,15.05773265,0.00018478,97.6031,328.2568,80.0315,280.1121,-0.00108176,0.0,989,-0.0075818245,95.63192769264634,556.2700766659555,-1.40096953111e-06,0.002205214504777088,LEO,LEO,-0.20077445803328708,1
STARLINK-34961,2025-179T,65252,2025-10-13 22:00:01.999584,15.05641835,0.00017357,97.6044,328.2985,89.3447,283.0959,0.00022657,0.0,590,0.0015697772,95.64027556394247,556.673199480304,2.72466228604e-07,0.002205599515322833,LEO,LEO,-0.2295577253802829,1
STARLINK-34933,2025-179U,65253,2025-10-13 20:56:57.408288,15.05653646,7.117e-05,97.6071,328.1969,38.5109,321.6168,8.557e-05,0.0,972,0.00059650775,95.63952532015453,556.636970318149,4.2453456567499994e-08,0.0022055649121008104,LEO,LEO,-0.21583383957696678,1
STARLINK-34979,2025-179V,65254,2025-10-13 21:04:56.092800,15.05630257,0.00010577,97.6032,328.1894,53.7107,306.4218,9.965e-05,0.0,972,0.00069422071,95.64101101881616,556.7087143960152,7.34277244967e-08,0.002205633436704599,LEO,LEO,-0.22438346908136503,1
STARLINK-34987,2025-179W,65255,2025-10-13 12:50:27.585600,15.05655459,9.004e-05,97.6072,327.8756,92.519,267.614,9.959e-05,0.0,966,0.00069334791,95.63941015804467,556.6314091484164,6.24290458164e-08,0.002205559600544632,LEO,LEO,-0.24079561023654844,1
STARLINK-34971,2025-179X,65256,2025-10-13 20:13:05.539008,15.05648561,0.00026235,97.6024,328.2356,83.145,277.0076,6.327e-05,0.0,945,0.00044231371,95.63984832181565,556.6525680324621,1.160410018185e-07,0.002205579809755957,LEO,LEO,-0.23921504944259375,1
STARLINK-34966,2025-179Y,65257,2025-10-13 20:05:06.897696,15.05648445,0.00021053,97.6024,328.245,87.2691,272.8777,7.227e-05,0.0,983,0.00050456276,95.63985569021725,556.6529238515504,1.062255978628e-07,0.0022055801496058984,LEO,LEO,-0.24206409868819556,1
STARLINK-34980,2025-179Z,65258,2025-10-13 20:33:30.867264,15.06459244,0.00016958,97.6044,328.2181,87.7512,272.391,1.464e-05,0.0,972,0.0001033986,95.58838088287504,554.166989561596,1.7534334588000002e-08,0.002203206635756557,LEO,LEO,-0.24303962353151592,1
2025-180A,2025-180A,65259,2025-10-12 08:06:10.401696,15.13728467,0.0015457,97.497,50.9297,100.6097,259.6876,0.00020737,0.0,817,0.0011489817,95.1293466029532,531.9785273655161,1.7759810136899997e-06,0.0021820969775040518,LEO,LEO,-0.210480704715433,1
2025-180B,2025-180B,65260,2025-10-12 07:03:53.642304,15.12359368,0.0016336,97.5006,50.8489,95.1871,265.1224,7.711e-05,0.0,815,0.00044681932,95.21546468841656,536.143955167212,7.29924041152e-07,0.0021860495553219284,LEO,LEO,-0.2201243055952688,1
2025-180C,2025-180C,65261,2025-10-13 22:45:23.584896,15.1241967,0.0016086,97.4981,52.4606,93.6163,266.6908,8.259e-05,0.0,840,0.00047751245,95.21166833277168,535.9603564959698,7.681265270700001e-07,0.0021858752379219034,LEO,LEO,-0.22016339351731085,1
2025-180D,2025-180D,65262,2025-10-09 20:18:02.401632,15.12353015,0.00157626,97.4988,48.4417,104.0217,256.2767,7.007e-05,0.0,778,0.00040654693,95.21586466371411,536.1632985587748,6.408236638818e-07,0.002186067921406906,LEO,LEO,-0.22507615206886988,1
2025-180E,2025-180E,65263,2025-10-09 21:39:38.643840,15.12598296,0.00149131,97.4976,48.508,99.8515,260.44,4.956e-05,0.0,779,0.00028685292,95.20042458120024,535.4165738811471,4.277866281252e-07,0.00218535899894888,LEO,LEO,-0.22760029139796067,1
COSMOS 2591,2025-182A,65267,2025-10-12 08:44:32.967744,15.8563459,0.00162916,96.5901,217.3448,62.7302,297.5628,0.00074824,0.0,821,0.00030663115,90.81537506065631,321.67548154836186,4.99551204334e-07,0.0019886748522877306,LEO,LEO,-0.16574027184678958,1
COSMOS 2592,2025-182B,65268,2025-10-12 07:15:23.712192,15.8566016,0.00160631,96.5891,217.2823,62.1725,298.1174,0.00064088,0.0,820,0.00026276777,90.81391059229236,321.6035316327698,4.220864966287e-07,0.001988610714955843,LEO,LEO,-0.16732076087690562,1
COSMOS 2593,2025-182C,65269,2025-10-12 07:25:58.384128,15.84357067,0.00163999,96.5896,217.2721,61.5101,298.7821,0.0006492,0.0,820,0.00028314786,90.88860270157775,325.27269180472376,4.6435965892140005e-07,0.00199188322266716,LEO,LEO,-0.166735603009167,1
COSMOS 2594,2025-182D,65270,2025-09-18 05:39:39.283776,15.81980371,0.0016953,96.587,194.1294,136.0733,224.1889,0.00042134,0.0,441,0.00020603884,91.02514964137946,331.9777990968814,3.49297645452e-07,0.001997872749622763,LEO,LEO,-0.18956063786058358,1
STARLINK-34922,2025-184A,65273,2025-10-13 22:00:01.999584,15.05659731,0.00015855,97.6047,338.0152,83.1471,68.7269,0.0001054,0.0,585,0.00073337521,95.6391388008769,556.6183053221157,1.1627663954550001e-07,0.0022055470849183544,LEO,LEO,-0.2185896581011756,1
STARLINK-34904,2025-184B,65274,2025-10-13 09:13:57.092448,15.05663325,0.00011663,97.6034,337.4257,75.755,284.3807,6.829e-05,0.0,913,0.00047687938,95.63891051141862,556.6072812241073,5.56184420894e-08,0.002205536555702917,LEO,LEO,-0.2343133813155664,1
STARLINK-34954,2025-184C,65275,2025-10-13 22:27:26.682336,15.05730256,0.00018915,97.6036,337.9225,91.0827,269.0617,-0.00115607,0.0,921,-0.0081206631,95.63465927990225,556.4019876503253,-1.5360234253649998e-06,0.002205340484081548,LEO,LEO,-0.19993981853475923,1
STARLINK-34968,2025-184D,65276,2025-10-13 21:42:30.744864,15.0646324,0.00016802,97.6053,337.9668,90.0248,270.1172,4.801e-05,0.0,921,0.00032947014,95.58812732795259,554.1547432269181,5.53575729228e-08,0.002203194947450057,LEO,LEO,-0.2427133116423279,1
STARLINK-34935,2025-184E,65277,2025-10-13 22:00:01.999584,15.05629254,0.00017558,97.6043,338.0349,95.2132,101.6599,0.00011262,0.0,580,0.00078389714,95.64107473166831,556.7117910680226,1.376366598412e-07,0.0022056363753444642,LEO,LEO,-0.22469759889001611,1
STARLINK-35000,2025-184F,65278,2025-10-13 20:40:10.944192,15.0646421,0.00017891,97.6033,337.8683,75.7804,284.3622,4.987e-05,0.0,920,0.00034202802,95.58806577953817,554.1517705262158,6.11922330582e-08,0.0022031921102125085,LEO,LEO,-0.23566523670748668,1
STARLINK-35023,2025-184G,65279,2025-10-13 22:00:01.999584,15.05666114,6.117e-05,97.604,337.9652,66.9707,324.9151,0.00013324,0.0,587,0.00092552508,95.6387333559929,556.5987263825027,5.66143691436e-08,0.002205528384919635,LEO,LEO,-0.21806794517016448,1
STARLINK-35001,2025-184H,65280,2025-10-13 23:03:22.053888,15.05643854,0.00016918,97.6058,338.0459,97.2046,262.9373,8.718e-05,0.0,922,0.00060778494,95.6401473146783,556.6670063489164,1.0282505614920001e-07,0.002205593600109319,LEO,LEO,-0.23995227718714607,1
STARLINK-35010,2025-184J,65281,2025-10-13 21:19:32.130912,15.06465051,0.00013842,97.6052,337.9865,88.7769,271.3617,2.231e-05,0.0,921,0.0001553461,95.58801241649249,554.1491931666424,2.1503007162e-08,0.00220318965030274,LEO,LEO,-0.24228188018048247,1
STARLINK-35021,2025-184K,65282,2025-10-13 22:00:01.999584,15.05625443,0.0001209,97.6042,338.0469,117.5992,109.1858,0.00013616,0.0,592,0.00094665015,95.64131681587159,556.7234812258102,1.14450003135e-07,0.002205647541057562,LEO,LEO,-0.22270849087811118,1
STARLINK-35015,2025-184L,65283,2025-10-13 20:43:47.928288,15.05647964,0.00025145,97.6015,337.8634,79.0212,281.1298,5.333e-05,0.0,920,0.00037357226,95.63988624368771,556.6543992742963,9.393474477700001e-08,0.0022055815588120963,LEO,LEO,-0.23709603368370696,1
STARLINK-35006,2025-184M,65284,2025-10-13 21:35:57.425280,15.06451212,0.00012923,97.6042,337.9727,80.4171,279.7203,0.00014463,0.0,921,0.000983151,95.58889053487648,554.1916049806632,1.2705260373e-07,0.002203230129650993,LEO,LEO,-0.2367817639415808,1
STARLINK-34995,2025-184N,65285,2025-10-13 09:09:57.926880,15.05660839,7.664e-05,97.6036,337.4294,60.0817,300.0486,6.408e-05,0.0,913,0.00044779866,95.63906842103901,556.6149066806584,3.4319289302399994e-08,0.0022055438388416723,LEO,LEO,-0.22506856521889823,1
STARLINK-35048,2025-184P,65286,2025-10-13 23:19:18.923520,15.05660932,0.00011036,97.6041,338.0311,77.7264,282.4086,5.572e-05,0.0,917,0.00038995996,95.63906251371075,556.6146214158161,4.30359811856e-08,0.002205543566382493,LEO,LEO,-0.23570598530422537,1
STARLINK-35007,2025-184Q,65287,2025-10-13 20:35:38.897376,15.06458083,0.00030129,97.6035,337.8726,84.8127,275.3444,2.186e-05,0.0,914,0.0001523619,95.58845455111145,554.1705476284424,4.5905116851e-08,0.0022032100317008825,LEO,LEO,-0.24133379308471598,1
STARLINK-35018,2025-184R,65288,2025-10-13 23:04:08.182848,15.06497103,0.00026485,97.6052,338.0452,80.5505,279.6022,0.00013969,0.0,922,0.00094858657,95.5859787006839,554.0509672142725,2.512331530645e-07,0.0022030959018536833,LEO,LEO,-0.2360589427203404,1
STARLINK-34845,2025-184S,65289,2025-10-13 22:00:01.999584,15.05638395,0.00015109,97.6045,338.0277,93.8739,87.9962,8.77e-05,0.0,574,0.00061141507,95.6404940775969,556.6837514547178,9.237870292629999e-08,0.0022056095937998763,LEO,LEO,-0.22606604232317817,1
STARLINK-34984,2025-184T,65290,2025-10-13 13:36:47.504736,15.064718,5.451e-05,97.6064,337.6469,41.8054,318.3214,0.00014727,0.0,916,0.0010004849,95.58758418179484,554.1285100195255,5.4536431898999995e-08,0.0022031699097491597,LEO,LEO,-0.21382723593779673,1
STARLINK-35002,2025-184U,65291,2025-10-13 09:37:51.144096,15.05739597,0.00016251,97.603,337.4022,71.8478,288.2925,-0.00112039,0.0,913,-0.0078641667,95.63406600112144,556.3733377522958,-1.2780057304169997e-06,0.0022053131220840213,LEO,LEO,-0.1952997552138181,1
STARLINK-35017,2025-184V,65292,2025-10-13 22:00:01.999584,15.05693928,0.00015152,97.6042,338.0402,9.7514,202.028,4.862e-05,0.0,585,0.00034055659,95.63696666511363,556.513412530142,5.160113451680001e-08,0.0022054469022241645,LEO,LEO,-0.21506590310820067,1
STARLINK-34951,2025-184W,65293,2025-10-13 13:49:05.663136,15.05656194,8.551e-05,97.6055,337.6353,53.1687,306.9618,0.00012404,0.0,916,0.00086220658,95.63936347078183,556.6291546233269,7.372728465579999e-08,0.002205557447216512,LEO,LEO,-0.21911396262513527,1
STARLINK-34613,2025-184X,65294,2025-10-13 20:31:30.143136,15.06465411,0.00013345,97.6035,337.877,91.1666,268.9714,-5.1e-06,0.0,920,-3.0451741e-05,95.58798957382767,554.1480898981181,-4.06378483645e-09,0.0022031885973105196,LEO,LEO,-0.2415270659025024,1
STARLINK-34834,2025-184Y,65295,2025-10-13 16:08:38.109984,15.05642722,0.0001463,97.6058,337.661,93.4343,266.7051,-2.975e-05,0.0,917,-0.0002020992,95.64021922061268,556.6704786724868,-2.9567112960000003e-08,0.0022055969166104483,LEO,LEO,-0.2395500029398508,1
STARLINK-34872,2025-184Z,65296,2025-10-13 20:39:48.062880,15.05658774,4.915e-05,97.6044,337.8684,83.8192,276.3091,8.641e-05,0.0,920,0.0006021798,95.63919958932209,556.6212407946723,2.9597137170000003e-08,0.002205549888620319,LEO,LEO,-0.2386967460674984,1
DRESDEN,2025-185A,65297,2025-10-12 05:22:36.899616,14.72046193,0.00179484,97.9711,6.9599,166.0503,194.1204,6.768e-05,0.0,724,0.0010815293,97.8230171612556,661.6804163387078,1.941172048812e-06,0.002307422522794008,LEO,LEO,-0.18008006422257816,1
FOURIER,2025-185B,65298,2025-10-13 02:34:20.679456,14.72074267,0.00180594,97.9696,7.8309,160.7642,199.4251,0.00018114,0.0,738,0.0028748545,97.82115157373374,661.5910023274764,5.191814735730001e-06,0.0023073345136987345,LEO,LEO,-0.14572880709334968,1
STARK,2025-185C,65299,2025-10-13 15:36:40.676256,14.72097821,0.00164134,97.9682,8.3602,158.9239,201.2649,1.461e-05,0.0,745,0.00023965703,97.81958640641177,661.5159864384332,3.9335866962019997e-07,0.0023072606782218027,LEO,LEO,-0.19640826653917587,1
BASIL,2025-185E,65301,2025-10-13 05:48:45.038880,14.72176306,0.00181769,97.9685,7.9665,157.2791,202.9224,1.621e-05,0.0,740,0.00026437714,97.81437142624411,661.2660381501664,4.805556836066e-07,0.0023070146743613133,LEO,LEO,-0.19342191137134518,1
DOJO,2025-185F,65302,2025-10-13 12:19:37.721856,14.72108329,0.00180729,97.9667,8.2285,156.6464,203.5568,2.704e-05,0.0,744,0.00043639305,97.81888816417396,661.4825207102012,7.886887953345e-07,0.0023072277396014597,LEO,LEO,-0.18986406197872552,1
DRAGON CRS-33,2025-186A,65304,2025-10-13 19:35:16.525536,15.49912173,7.987e-05,51.6332,79.1379,266.7872,93.3025,0.00012055,0.0,11,0.00021953053,92.90849024127253,424.11975765529223,1.75339034311e-08,0.0020814013211112635,LEO,LEO,-0.24525263747025672,1
HULIANWANG DIGUI-73,2025-187A,65305,2025-09-29 20:03:19.564704,13.9080212,0.00087579,50.0124,68.9125,184.4005,175.6819,-9.5e-07,0.0,492,4.1003974e-05,103.53737453319384,932.9581924782224,3.591087038946e-08,0.0025848736316615682,LEO,LEO,-0.20634428883609995,1
HULIANWANG DIGUI-74,2025-187B,65306,2025-09-29 14:47:11.461632,13.91550157,9.991e-05,50.0177,69.826,295.6878,64.3918,-9.8e-07,0.0,489,3.8432889e-05,103.48171733201852,930.3404305212844,3.83982993999e-09,0.0025820953467360587,LEO,LEO,-0.19365397455188915,1
HULIANWANG DIGUI-75,2025-187C,65307,2025-09-29 14:37:07.836672,13.91860124,7.182e-05,50.0082,69.7818,292.1677,67.9146,5.1e-07,0.0,489,0.00015468286,103.458671972127,929.2563854797145,1.11093230052e-08,0.002580945410454325,LEO,LEO,-0.1952138868627738,1
